date;time;station;component_1;component_2;component_3;component_4;component_5;component_6;component_7;component_8;component_9
2026-04-17;08:00;EST-02;28;50,53;34,57;54,76;43,82;;6,75;;260,8
2026-04-17;09:00;EST-02;26,92;47,25;29,45;54,19;42,3;0,916;6,25;2,23;281,3
2026-04-17;10:00;EST-02;33,6;44,92;33,57;53,64;45,07;1,22;;0;282,8
2026-04-17;11:00;EST-02;34,29;53,71;39,07;60,66;42,97;0,977;4,38;3,86;249
2026-04-17;12:00;EST-02;30,67;47,61;40,75;56,98;48,72;1,334;2,92;2,06;87,6
2026-04-17;13:00;EST-02;29,01;49,51;41,26;62,56;60,13;1,5;2,5;0,07;217,3
2026-04-17;14:00;EST-02;29,19;40,85;;66,68;71,24;1,276;8,28;1,97;303,9
2026-04-17;15:00;EST-02;36,08;46,69;35,88;54,4;66,56;1,158;1,64;2,48;109,9
2026-04-17;16:00;EST-02;31,54;45,49;32,42;38,91;74,35;1,198;2,4;0;88,2
2026-04-17;17:00;EST-02;25,3;35,1;40,52;50,67;70,21;1,106;8,72;3,62;47,6
2026-04-17;18:00;EST-02;31,44;39,79;29,39;21,06;;1,229;4,79;2,7;350,7
2026-04-17;19:00;EST-02;28,16;55,81;33,25;42,03;70,77;1,111;3,86;0;69,5
2026-04-17;20:00;EST-02;22,89;35,83;;39,43;86,66;0,812;6,12;1,96;217,5
2026-04-17;21:00;EST-02;24,71;34,11;22,28;29,5;71;0,741;0,19;2,74;301,7
2026-04-17;22:00;EST-02;24,47;42,79;36,52;42,5;;0,491;2,26;1,43;
2026-04-17;23:00;EST-02;23,22;50,65;25,01;26,93;73,94;0,397;5,6;0,04;78,8
2026-04-18;00:00;EST-02;22,17;39,57;27,51;49,55;75,18;0,441;5,59;0,78;261,3
2026-04-18;01:00;EST-02;25,88;35,38;20,01;28,98;68,67;0,554;5,66;2,79;294,1
2026-04-18;02:00;EST-02;24,43;35,51;19,02;47,57;63,09;0,468;2,59;4,03;207,5
2026-04-18;03:00;EST-02;27,21;44,82;25,51;45,89;58,52;0,396;;1,14;55
2026-04-18;04:00;EST-02;24,32;28,47;25,48;;49,17;0,422;4,08;1,98;46,8
2026-04-18;05:00;EST-02;24,93;37,21;19,06;35,34;35,23;0,486;3,06;3,13;67,6
2026-04-18;06:00;EST-02;24;37,79;;45,15;37,58;0,527;5,77;0,7;1,4
2026-04-18;07:00;EST-02;26,93;40,77;40,89;53,94;45,38;0,582;5,06;3,81;109,4
2026-04-18;08:00;EST-02;27,78;39,08;24,28;42,28;38,68;0,438;7,53;1,3;98,9
2026-04-18;09:00;EST-02;35,6;;31,77;34,65;32,87;;4,73;2,96;142,6
2026-04-18;10:00;EST-02;30,08;37,11;37,3;53,51;56,52;1,001;2,11;;
2026-04-18;11:00;EST-02;32,57;52,27;30,77;29,99;49,44;1,29;4,16;3,72;174,2
2026-04-18;12:00;EST-02;32,53;47,16;39,64;65,15;55,18;1,259;3,07;2,2;228,7
2026-04-18;13:00;EST-02;31,66;57,66;27,92;39,34;56,35;0,981;;1,41;324,2
2026-04-18;14:00;EST-02;39,4;69,09;42,87;63,07;61,01;1,5;5,6;1,38;
2026-04-18;15:00;EST-02;34,13;54,27;32,51;;65,56;1,266;4,88;1,59;58,6
2026-04-18;16:00;EST-02;29,47;44,56;36;59,45;70,32;1,352;7,57;1,39;269,8
2026-04-18;17:00;EST-02;29,87;54,07;35,36;42,58;72,61;1,021;6,59;2,74;250,4
2026-04-18;18:00;EST-02;31,98;49,31;33,05;50,76;84,24;;3,48;2,76;344,5
2026-04-18;19:00;EST-02;27,5;37,19;28,56;38,05;85,29;1,092;;;200,3
2026-04-18;20:00;EST-02;31,18;46,72;27,85;27,7;84,9;0,776;2,69;2,11;26,3
2026-04-18;21:00;EST-02;22,95;;33,67;47,75;85,34;0,757;3,93;1,98;62,8
2026-04-18;22:00;EST-02;30,65;55,54;19,07;37,14;77,17;0,487;3,66;3,75;243,9
2026-04-18;23:00;EST-02;24,15;43,67;23,63;28,5;71,89;0,579;3,83;0,44;155,2
2026-04-19;00:00;EST-02;22,61;45,74;14,32;18,61;67,8;0,307;3,03;5,16;154,2
2026-04-19;01:00;EST-02;20,97;22,58;11,73;12,14;63,37;0,38;0;2,36;314,8
2026-04-19;02:00;EST-02;22,33;41,9;28,11;24,2;57,19;0,272;4,29;0,67;70
2026-04-19;03:00;EST-02;24,31;38,16;28,3;39,5;59,23;0,301;1,26;1,58;175
2026-04-19;04:00;EST-02;27,07;44,96;16,46;30,33;43,85;0,219;2,88;5,43;218,6
2026-04-19;05:00;EST-02;23,37;;14,73;21,24;48,83;0,636;5,82;2,2;197,2
2026-04-19;06:00;EST-02;23,2;40,34;22,46;35,13;46,95;0,61;5,59;0,14;293,9
2026-04-19;07:00;EST-02;25,88;32,76;25,38;32,53;50,54;0,718;6,06;2,95;251,2
2026-04-19;08:00;EST-02;28,53;50,03;35,97;49,3;32,11;0,542;3,35;0;224,3
2026-04-19;09:00;EST-02;31,42;46,46;27,04;46,08;;0,751;;2,67;341,6
2026-04-19;10:00;EST-02;34,77;61,9;35;57,17;40,65;;2,66;1,29;305,4
2026-04-19;11:00;EST-02;26,99;40,42;;69,96;37,51;0,89;2,42;3,65;279,5
2026-04-19;12:00;EST-02;28,57;50,01;43,44;60,67;47,1;1,187;3,53;2,14;
2026-04-19;13:00;EST-02;35,56;58,4;44,84;73,46;59,58;1,11;6,08;3,2;179,1
2026-04-19;14:00;EST-02;33,24;57,37;41,45;57,24;60,45;1,244;5,04;4,23;100,6
2026-04-19;15:00;EST-02;30,01;46,06;33,04;59,55;63,93;1,331;4,55;2,96;186,9
2026-04-19;16:00;EST-02;28,31;39,49;47,3;67,14;78,75;;3,18;3,14;136,2
2026-04-19;17:00;EST-02;26,2;40,81;40,01;52,02;74,19;1,057;8,22;0;152,9
2026-04-19;18:00;EST-02;28,99;42,53;33,61;52,39;83,67;1,028;6,19;4,4;174,6
2026-04-19;19:00;EST-02;26,85;45,93;35,08;42,59;71,9;0,6;4,14;2,95;89,7
2026-04-19;20:00;EST-02;32,18;52,41;36,75;54,41;75,6;0,869;5,34;1,68;120,7
2026-04-19;21:00;EST-02;27,37;37,78;33,02;42,97;91,67;0,378;4,27;4,64;265,6
2026-04-19;22:00;EST-02;25,36;38,16;21,58;32,17;71,55;0,583;5,03;2,18;201,3
2026-04-19;23:00;EST-02;29,29;51,25;17,72;14,46;70,43;0,599;4,55;3,69;104,7
2026-04-20;00:00;EST-02;20,84;38,85;18,57;27,49;62,7;0,368;6,02;1,43;25,8
2026-04-20;01:00;EST-02;14,81;20,34;19,48;41,22;60,16;0,514;6,11;1,42;101,6
2026-04-20;02:00;EST-02;24,57;30,42;17,72;35,02;65,14;0,376;4,23;3,37;246,4
2026-04-20;03:00;EST-02;21,91;44,27;26,92;43,11;51,77;0,261;3,35;2,59;87,9
2026-04-20;04:00;EST-02;26,51;50,15;24,22;28,5;47,23;0,499;3,69;3,16;151,4
2026-04-20;05:00;EST-02;29,54;40,47;24,04;30,74;47,27;0,647;5,95;4,6;140,8
2026-04-20;06:00;EST-02;25,56;39,38;16,33;33,57;42,75;0,676;5,36;0,63;350,3
2026-04-20;07:00;EST-02;33,15;54,79;24,51;;49,2;0,837;1,07;4,95;
2026-04-20;08:00;EST-02;27,39;36,67;35,27;53,19;33,25;0,765;10,25;2,52;21,7
2026-04-20;09:00;EST-02;25;50,63;36,83;62,82;44,17;1,092;2,3;2,74;8,2
2026-04-20;10:00;EST-02;35,53;58,76;31,87;45,13;34,62;0,652;5,66;1,94;8,5
2026-04-20;11:00;EST-02;34,15;63,03;39,74;71,07;50,87;1,128;;0,57;153,6
2026-04-20;12:00;EST-02;21,68;31,17;38,77;47,97;49,29;1,422;6,21;1,47;65,6
2026-04-20;13:00;EST-02;26,76;47,04;38,41;;57,43;1,252;5,93;;
2026-04-20;14:00;EST-02;39,95;63,95;43,6;56,72;66,14;0,982;3,08;;345,5
2026-04-20;15:00;EST-02;36,87;55,31;43,25;72,69;;1,335;5,06;2,67;332,3
2026-04-20;16:00;EST-02;38,82;58,29;;;77,97;1,316;2,93;0;248,1
2026-04-20;17:00;EST-02;33,02;52,43;37,97;48,98;;1,134;5,17;2,74;328,6
2026-04-20;18:00;EST-02;31,83;45,37;36,87;57,94;;1,062;;1,28;98
2026-04-20;19:00;EST-02;29,79;46,94;26,97;28,72;;;3,74;5,98;257,4
2026-04-20;20:00;EST-02;24,09;39,44;22,68;21,25;74,82;0,766;3,64;2,88;289
2026-04-20;21:00;EST-02;25,62;41,2;21,94;19,96;72,32;0,794;3,32;0;318,3
2026-04-20;22:00;EST-02;21;43,57;22,11;36,4;85,85;0,457;4,15;3,33;49,1
2026-04-20;23:00;EST-02;26,62;34,61;25,7;32,09;78,24;0,655;5,34;;297,5
2026-04-21;00:00;EST-02;27,29;52,64;21,17;30,95;77,59;0,38;1,33;3,24;186,6
2026-04-21;01:00;EST-02;19,31;33,89;27,5;25,46;73,31;0,033;3,2;5,26;289,7
2026-04-21;02:00;EST-02;24,36;43,55;11,42;16,56;62,39;0,679;1,53;1,93;114,2
2026-04-21;03:00;EST-02;20;38,76;20,47;24,22;53,72;0,329;3,05;0,6;101,2
2026-04-21;04:00;EST-02;23,1;32,41;22,11;32,88;48,66;0,432;8,32;5,68;313,9
2026-04-21;05:00;EST-02;21,51;;28,21;36,31;49,3;0,817;3,98;3,56;247,1
2026-04-21;06:00;EST-02;23,65;44,19;20,75;39,77;41,15;0,528;1,82;1,11;199
2026-04-21;07:00;EST-02;;26,18;24,87;41,14;45,22;0,59;3,08;2,15;309,3
2026-04-21;08:00;EST-02;24,71;35,22;24,36;22,24;43,84;0,83;6,57;4,06;130,2
2026-04-21;09:00;EST-02;28,74;44,42;26,09;42,09;43,39;1,001;1,72;3,03;240,8
2026-04-21;10:00;EST-02;30,56;44,79;40,95;73,73;38,02;1,108;0;3,5;30,5
2026-04-21;11:00;EST-02;28,73;38,09;35,99;;36,71;1,029;2,97;4,87;326,3
2026-04-21;12:00;EST-02;26,76;39,98;46,44;70,73;46,49;1,106;3,53;1,69;
2026-04-21;13:00;EST-02;29,15;54,98;37,75;52,03;57,67;1,519;4,02;4,14;12,7
2026-04-21;14:00;EST-02;30,96;49,62;36,13;48,95;67,33;;4;3,56;298
2026-04-21;15:00;EST-02;36,25;58,43;38,83;38,3;64,93;1,242;7,49;3,35;344,4
2026-04-21;16:00;EST-02;26,63;;44,76;55,57;77,79;1,256;4,55;2,01;222,9
2026-04-21;17:00;EST-02;37,93;64,48;38,77;50,98;76,37;1,108;4,8;3,6;
2026-04-21;18:00;EST-02;24,13;39,12;26,26;34,18;76,27;1,074;7,97;0;43,2
2026-04-21;19:00;EST-02;28,1;47,05;25,51;43,69;81,57;0,894;0,13;2,61;221,8
2026-04-21;20:00;EST-02;27,05;50,33;35,66;44,8;91,57;0,807;4,1;2,65;276,7
2026-04-21;21:00;EST-02;16,44;25,2;20,59;41,84;90,84;0,824;;0,99;242,7
2026-04-21;22:00;EST-02;33,77;49,88;13,22;26,75;88,32;0,849;6,08;4,3;272,6
2026-04-21;23:00;EST-02;16,87;27,15;26,04;35,37;75,06;0,373;2;5,26;176,6
2026-04-22;00:00;EST-02;24,53;40,93;16,44;28,15;82,56;0,224;4,93;3,31;82,6
2026-04-22;01:00;EST-02;30,71;61,35;19,17;32,23;67,68;0,319;4,54;3,51;
2026-04-22;02:00;EST-02;20,48;29,98;17,72;18,07;63,88;0,463;5,96;1,21;22,5
2026-04-22;03:00;EST-02;30,35;47,58;20,49;27,29;63,62;0,589;;2,54;27,8
2026-04-22;04:00;EST-02;32,24;56,72;19,06;;48,79;0,665;6,96;1,12;58,9
2026-04-22;05:00;EST-02;28,3;60,97;19,22;38,36;47,96;0,331;3,76;2,5;355,5
2026-04-22;06:00;EST-02;27,25;49,34;26,19;32,33;43,79;0,599;;4,16;145,3
2026-04-22;07:00;EST-02;21,35;30,79;28,24;48,53;50,47;0,963;4,26;3,64;89,2
2026-04-22;08:00;EST-02;29,72;41,1;29,69;65,8;43,82;0,67;4,82;1,72;298,8
2026-04-22;09:00;EST-02;37,45;;34,32;44,91;40,82;1,135;4,61;0;172,1
2026-04-22;10:00;EST-02;30,73;51,23;40,43;60,33;49,16;0,936;1,54;2,92;265
2026-04-22;11:00;EST-02;28,24;40,81;43,18;56,79;;1,027;3,87;0,14;56,7
2026-04-22;12:00;EST-02;32,39;53,16;44,45;76,95;61,07;;3,7;1,57;225,9
2026-04-22;13:00;EST-02;34,21;59,66;42,77;58,92;61,54;1,376;5,76;2,45;345,6
2026-04-22;14:00;EST-02;28,57;41,62;41,29;61,96;53,51;1,124;4,49;1,15;165,2
2026-04-22;15:00;EST-02;30,63;44,67;39,93;59,03;62,09;1,15;4,94;1,36;163,6
2026-04-22;16:00;EST-02;25,32;38;32,07;42,11;81,99;0,94;3,43;5,7;283,2
2026-04-22;17:00;EST-02;29,36;46,03;39,22;68,47;72,96;0,969;1,24;2,65;67,7
2026-04-22;18:00;EST-02;28,14;39,58;40,37;52,45;81,7;0,759;4,26;0,7;339,1
2026-04-22;19:00;EST-02;37,88;66,2;31,95;70,32;75,83;1,078;0,93;2,13;26,7
2026-04-22;20:00;EST-02;29,03;46,78;28,46;48,58;78,6;0,849;5,64;0,28;85,8
2026-04-22;21:00;EST-02;27,18;47,27;34,52;46,6;79,42;0,566;4,66;2,05;283,8
2026-04-22;22:00;EST-02;;44,31;22,18;24,88;81,91;0,146;2,79;0,77;80,3
2026-04-22;23:00;EST-02;23,41;34,09;22,69;27;73,73;;3,16;1,86;128,9
2026-04-23;00:00;EST-02;19,92;32,24;22,87;20,6;76,56;0,568;5,95;2,95;55
2026-04-23;01:00;EST-02;32,88;50,79;;8,88;77,71;0,679;2,15;1,41;186,9
2026-04-23;02:00;EST-02;28,9;38,51;10,17;31,57;63,87;0,468;3,59;3,2;250,2
2026-04-23;03:00;EST-02;20,77;;8,99;10,16;54,64;0,368;2,9;1,01;220,7
2026-04-23;04:00;EST-02;25,11;38,38;14,46;20,75;50,23;0,384;0;3,52;44,3
2026-04-23;05:00;EST-02;25,42;35,83;20,99;38,6;51,05;0,687;4,66;3,09;309,9
2026-04-23;06:00;EST-02;24,73;38,22;31,12;39,52;46,27;0,634;6,32;2,3;21,4
2026-04-23;07:00;EST-02;20,15;22,55;16;28,68;46,72;0,831;2,65;1,65;154
2026-04-23;08:00;EST-02;33,77;64,2;33,97;50,2;50,01;0,762;3,22;2,31;309,6
2026-04-23;09:00;EST-02;28,34;38,63;37,71;57,15;51,26;0,659;7,8;0,14;305,6
2026-04-23;10:00;EST-02;27,52;51,87;36,13;48,63;39,92;0,794;6,27;3,7;213,5
2026-04-23;11:00;EST-02;32,42;36,01;30,85;46,91;45,64;0,999;1,79;3,92;239,2
2026-04-23;12:00;EST-02;33,47;49,75;39,54;44,66;51,22;0,767;0,86;2,02;78,1
2026-04-23;13:00;EST-02;;32;;71,2;58,04;1,292;3,32;1,73;137
2026-04-23;14:00;EST-02;29,37;51,33;31,97;51,88;62,24;1,168;0,71;1,03;36,4
2026-04-23;15:00;EST-02;31,03;51,32;35,26;49,13;58,94;1,201;4,74;2,98;308,7
2026-04-23;16:00;EST-02;30,1;51,38;37,6;50,35;83,42;1,004;6,16;0,77;242,6
2026-04-23;17:00;EST-02;33,66;50,8;30,98;27,61;72,45;1,162;1,84;2,65;82,2
2026-04-23;18:00;EST-02;29,06;39,62;34,61;;72,18;0,901;2,13;0,53;27,5
2026-04-23;19:00;EST-02;27,59;;29,47;48,58;76,75;1,128;2,29;3,26;151,9
2026-04-23;20:00;EST-02;29,8;39,43;25,29;44,76;77,17;0,946;3,14;2,71;357,9
2026-04-23;21:00;EST-02;24,53;34;28,54;40,7;84,09;0,623;2,14;2,77;164,3
2026-04-23;22:00;EST-02;;47,81;23,37;;78,86;0,351;1,88;4,09;182,5
2026-04-23;23:00;EST-02;18,45;31,63;20,13;21,19;69,27;0,667;0,07;1,24;96,7
2026-04-24;00:00;EST-02;30,85;52,68;;36,19;63,87;0,493;4,98;1,18;263,6
2026-04-24;01:00;EST-02;22,08;39,5;11,14;18,28;64,7;;3,91;4,37;153,6
2026-04-24;02:00;EST-02;23,49;42,31;23,97;37,33;48,25;0,253;6,77;;303,4
2026-04-24;03:00;EST-02;26,96;38,78;;9,96;69,29;0,284;2,41;1;110,8
2026-04-24;04:00;EST-02;23,56;33,95;28,41;44,41;46,48;0,27;6,32;2,53;347,2
2026-04-24;05:00;EST-02;18,04;22,17;16,73;7,06;41,26;0,379;3,07;5,04;104,6
2026-04-24;06:00;EST-02;25,33;43,58;23,81;36,54;46,36;0,618;9,53;3,87;223,8
2026-04-24;07:00;EST-02;28,45;40,76;29,64;;36,03;0,748;;3,25;170,6
2026-04-24;08:00;EST-02;29,5;48,23;27,48;44,98;;0,791;3,77;4,89;135,7
2026-04-24;09:00;EST-02;29,34;49,85;32,1;38,38;44,95;0,898;7,68;3,68;341,5
2026-04-24;10:00;EST-02;32,92;54,51;41,55;53,97;45,81;0,985;4,12;1,17;278,2
2026-04-24;11:00;EST-02;32,5;59,71;37,02;48,53;52,59;0,964;6,17;4,12;122,5
2026-04-24;12:00;EST-02;32,97;49,83;39,21;57,93;48,64;1,346;5,16;1,16;219,9
2026-04-24;13:00;EST-02;32,25;45,04;;61,61;67,77;1,338;6,64;4,32;260,8
2026-04-24;14:00;EST-02;33,32;56,55;43,68;55,22;66,39;1,419;3,59;2,03;
2026-04-24;15:00;EST-02;29,27;38,92;45,4;59,95;67,29;1,095;;3,78;96,1
2026-04-24;16:00;EST-02;26,74;40,71;41,51;59,62;72,65;1,178;5,52;2,44;192,5
2026-04-24;17:00;EST-02;26,88;58,33;35,65;51,54;79,54;1,021;4,02;2,49;132,4
2026-04-24;18:00;EST-02;;40,91;43,76;67,61;83,16;0,74;2,41;4,58;358,3
2026-04-24;19:00;EST-02;32,02;57,47;38,56;62,28;84,47;0,776;5,99;0,85;13,9
2026-04-24;20:00;EST-02;22,91;42,5;29,71;42,4;81,91;0,631;2,66;1,57;223,3
2026-04-24;21:00;EST-02;24,95;33,43;30,3;47,71;73,56;0,652;7,71;1,03;286,5
2026-04-24;22:00;EST-02;26,42;48,83;26,48;33,62;79,72;0,612;3,82;0,52;36,4
2026-04-24;23:00;EST-02;29,44;40,83;21,43;28,19;69,2;0,237;2,66;1,97;218,4
2026-04-25;00:00;EST-02;25,24;47,37;25,55;34,76;60,96;;4,29;3,14;354
2026-04-25;01:00;EST-02;20,84;16,09;15,07;24,99;67,34;0,231;1,16;1,97;
2026-04-25;02:00;EST-02;26,08;39,26;16,86;17,54;63,58;0,406;;2,77;322,4
2026-04-25;03:00;EST-02;20;27,62;18,37;42,24;48,73;0,351;;2,05;155,3
2026-04-25;04:00;EST-02;23,3;35,88;25,41;50,06;60,44;0,433;3,9;2,57;275,7
2026-04-25;05:00;EST-02;21,78;40,47;23,96;33,19;40,23;0,527;0,21;1,63;
2026-04-25;06:00;EST-02;27,15;54,72;;50,59;48,55;0,769;7,71;1,4;26,6
2026-04-25;07:00;EST-02;29,64;;28,51;37,93;39,1;0,94;1,8;3,53;108,2
2026-04-25;08:00;EST-02;21,68;29,71;;41,88;39,8;0,787;1,08;5,99;51,9
2026-04-25;09:00;EST-02;31,03;46,41;;56,36;31,18;0,945;1,58;1,89;356,7
2026-04-25;10:00;EST-02;26,06;41,9;22,16;28,5;44,14;0,796;7,03;1,61;321,7
2026-04-25;11:00;EST-02;28,46;45,05;43,61;80,84;52,33;1,246;7,43;2,87;161,8
2026-04-25;12:00;EST-02;34,63;56,28;;42,01;53,75;0,915;0,75;2,79;70,1
2026-04-25;13:00;EST-02;31,84;51,77;40,57;49,57;62,22;1,173;4,88;0,71;208
2026-04-25;14:00;EST-02;36,39;64,04;36,01;46,05;56,07;1,102;1,2;2,29;194,1
2026-04-25;15:00;EST-02;28,72;45,41;38,56;62,42;63,51;1,1;;;327,1
2026-04-25;16:00;EST-02;30,92;49,81;45,03;73,7;62,12;1,244;4,45;1,81;60,6
2026-04-25;17:00;EST-02;23,92;47,05;39,65;48,58;72,63;0,827;3,37;1,78;358,2
2026-04-25;18:00;EST-02;33,11;60,63;34,86;46,36;81,93;0,997;1,84;1,52;319
2026-04-25;19:00;EST-02;;48,1;;34,9;85,31;0,904;9,11;1,92;
2026-04-25;20:00;EST-02;39,32;64,07;;33,63;91,17;0,626;4,85;1,79;150
2026-04-25;21:00;EST-02;21,27;42,09;26,02;26,71;88,83;0,621;4,67;3,76;154,6
2026-04-25;22:00;EST-02;17,21;31,71;24,5;31,66;78,67;0,358;4,38;0,45;140,9
2026-04-25;23:00;EST-02;;47,72;18,83;37,98;81,82;0,453;1,78;0,33;185,8
2026-04-26;00:00;EST-02;21,59;41,73;17,94;17,91;73,4;0,351;4,02;3,98;
2026-04-26;01:00;EST-02;24,62;40,62;11,88;19,76;68,14;0,548;5,21;2,2;70,9
2026-04-26;02:00;EST-02;;38,01;18,44;29,52;59,74;0,647;8,03;3,81;257,5
2026-04-26;03:00;EST-02;17,98;20,24;18,73;26,56;55,63;0,167;6,3;5,73;167,9
2026-04-26;04:00;EST-02;28,88;47,56;17,12;24,55;64,63;0,401;3,09;4,16;119,7
2026-04-26;05:00;EST-02;21,78;;20,42;29,14;54,48;0,397;6,18;2,65;224,5
2026-04-26;06:00;EST-02;27,28;43,06;27,87;36,33;;0,564;3,49;0,11;137,7
2026-04-26;07:00;EST-02;18,7;27,83;28,63;40,86;40,22;0,684;2,43;2,52;226,2
2026-04-26;08:00;EST-02;24,4;40,64;31,31;42,5;56,53;0,779;3,44;1,87;242,9
2026-04-26;09:00;EST-02;31,78;46,73;29,75;37,34;36,77;0,641;3,07;3,81;185,7
2026-04-26;10:00;EST-02;36,24;62,49;37,62;67,73;44,1;1,009;3,98;4,82;180,1
2026-04-26;11:00;EST-02;28,24;48,7;32,99;50,45;50,34;1,054;5,13;0,27;275,5
2026-04-26;12:00;EST-02;29,61;64,55;39,44;50,44;43,73;1,342;3,3;1,31;190,2
2026-04-26;13:00;EST-02;34,46;58,94;39,76;56,93;58,22;1,237;4,85;4,14;1,5
2026-04-26;14:00;EST-02;28,73;;43,77;46,98;51,32;1,338;7,04;0,6;182,6
2026-04-26;15:00;EST-02;30,27;46,86;41,19;47,32;60,53;1,141;3,71;0,81;160,4
2026-04-26;16:00;EST-02;29,79;;40,07;55,07;77,02;1,006;1,21;2,04;226,2
2026-04-26;17:00;EST-02;25,87;33,06;37,98;47,11;67,43;1,228;2,74;4,22;226,5
2026-04-26;18:00;EST-02;31,18;48,62;21,72;21,32;78,57;1,055;0,42;2,42;161,5
2026-04-26;19:00;EST-02;29,97;47,84;36,31;59,36;84,07;1,033;3,3;6,73;174
2026-04-26;20:00;EST-02;25,89;46,83;33,76;51,17;86,05;0,487;7,18;2,19;37,3
2026-04-26;21:00;EST-02;18,83;31,67;24,59;;83,22;0,751;1,88;2,41;230,3
2026-04-26;22:00;EST-02;;50,71;25,75;25,84;79,97;0,992;7,29;0;316,8
2026-04-26;23:00;EST-02;28,9;45,15;20,63;26,74;79,46;0,345;6,38;2,42;166,2
2026-04-27;00:00;EST-02;29,03;37,18;18,56;21,42;84,86;0,351;0;1,63;191,3
2026-04-27;01:00;EST-02;27,27;57,3;;39,83;61,83;0,657;3,26;1,51;323,8
2026-04-27;02:00;EST-02;18,99;27,6;18,83;32,21;59,67;0,21;0,79;2,81;91,6
2026-04-27;03:00;EST-02;21,92;32,27;22,28;42,32;52,14;0,427;5,92;1,34;270,3
2026-04-27;04:00;EST-02;24,38;31,15;22,18;31,31;55,33;0,276;4,02;;134,9
2026-04-27;05:00;EST-02;26,63;50,3;17,04;27,47;;0,56;;0;190
2026-04-27;06:00;EST-02;28,89;;27,01;39,55;47,11;0,679;3,45;2,62;347,7
2026-04-27;07:00;EST-02;27,53;44,31;27,93;37,35;40,07;0,728;2,99;2,28;84,9
2026-04-27;08:00;EST-02;28,43;49;28,94;24,45;45,54;0,818;2,01;3,66;350,7
2026-04-27;09:00;EST-02;33,22;52,8;;31,17;40,24;0,82;;2,31;155,5
2026-04-27;10:00;EST-02;;43,75;33,78;41,43;37,91;1,116;1,4;;301,1
2026-04-27;11:00;EST-02;28,73;39,34;33,97;47,63;49,27;0,965;3,82;3,83;126,9
2026-04-27;12:00;EST-02;31,44;44,6;33,4;48,84;48,73;0,964;6,65;3,88;263,9
2026-04-27;13:00;EST-02;25,97;45,11;38,23;65,53;60,52;1,231;1,96;3,24;170,2
2026-04-27;14:00;EST-02;37,22;62,09;35,88;56,66;75,45;1,167;5,1;1,85;317
2026-04-27;15:00;EST-02;25,83;41,33;39,88;70,22;56,41;1,144;6,58;2,14;140,7
2026-04-27;16:00;EST-02;28,13;39,41;29,53;36,31;66,06;1,164;2,42;1,78;253,5
2026-04-27;17:00;EST-02;30,64;45,85;31,76;45,15;;1,102;2,78;2,32;269,1
2026-04-27;18:00;EST-02;29,44;44,71;30,33;36,45;76,86;1,149;6,18;1,11;239,8
2026-04-27;19:00;EST-02;27,06;48,16;33,32;47,38;84,54;0,814;6,73;2,5;169,7
2026-04-27;20:00;EST-02;27,08;;27,87;46,62;78,25;0,685;5,32;1,19;29,9
2026-04-27;21:00;EST-02;28,37;40,15;27,05;33,49;83,41;0,98;3,26;3,3;135,6
2026-04-27;22:00;EST-02;26,1;;20,71;31,68;77,59;0,464;6,03;2,65;96,8
2026-04-27;23:00;EST-02;30,53;37,83;29,29;33,97;77,41;0,429;2,15;;167
2026-04-28;00:00;EST-02;23,65;39,85;21,62;44,12;59,32;0,51;2,55;0;100,3
2026-04-28;01:00;EST-02;;46,51;24,29;43,6;67,1;0,432;0,57;1,43;169,3
2026-04-28;02:00;EST-02;24,24;40,99;20,67;46,47;59,42;0,641;4,27;5,04;344,5
2026-04-28;03:00;EST-02;24,87;37,44;;39,23;59,1;0,597;2,66;1,27;271,8
2026-04-28;04:00;EST-02;24,38;37,89;16,55;32,75;49,82;0,668;4,03;3,47;57
2026-04-28;05:00;EST-02;21,87;37,2;32,57;47,61;53,27;0,621;4,61;2,78;210,2
2026-04-28;06:00;EST-02;29,05;;26,24;35,26;42,33;0,794;2,53;0,41;343
2026-04-28;07:00;EST-02;21,28;22,49;31,95;46;45,52;0,63;1,23;;185,9
2026-04-28;08:00;EST-02;22,91;38,5;27,69;40,24;42,93;0,858;5;1,98;48,1
2026-04-28;09:00;EST-02;29,98;33,39;35,82;51,35;46,07;0,711;3,37;0,86;79,8
2026-04-28;10:00;EST-02;24,38;33,44;37,67;47,71;39,11;1,136;5,9;3,58;
2026-04-28;11:00;EST-02;29,9;46,62;33,83;;44,69;1,018;5,2;4,28;236
2026-04-28;12:00;EST-02;38,64;57,59;29,47;46,98;47,37;1,105;0,46;1,15;268,1
2026-04-28;13:00;EST-02;30,13;45,84;40,11;66,07;60,89;0,943;5,22;2,67;290,5
2026-04-28;14:00;EST-02;35,21;56,19;41,02;51,9;;1,378;2,59;0,96;137,6
2026-04-28;15:00;EST-02;27,34;;37,94;;66,94;1,213;0;3,16;184,8
2026-04-28;16:00;EST-02;28,8;47,17;39,51;46,84;73,99;1,326;3,54;1,2;9,1
2026-04-28;17:00;EST-02;34,25;47,44;39,96;50,53;77,59;0,998;2,87;4,78;309,7
2026-04-28;18:00;EST-02;31,94;61,49;38,43;43,15;71,63;0,887;4,32;2,84;74
2026-04-28;19:00;EST-02;25,54;36;;60,24;75,72;0,757;1,73;3,45;
2026-04-28;20:00;EST-02;24,42;36,89;26,04;38,83;98,11;0,883;3,81;1,5;294,2
2026-04-28;21:00;EST-02;29,9;51,92;25,08;44,82;81,45;0,813;4,59;2,23;198
